response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
No answer	Undecided	2.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1291		Internet	Nonpartisan	None
Clinton	Clinton	44.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	363		Internet	Nonpartisan	None
Trump	Trump	51.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	363		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	363		Internet	Nonpartisan	None
Clinton	Clinton	43.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	675		Internet	Nonpartisan	None
Trump	Trump	45.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	675		Internet	Nonpartisan	None
Don't Know/Other	Undecided	12.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	675		Internet	Nonpartisan	None
Trump	Trump	41.0	data-orbital-r-26340	Data Orbital (R)	2016-10-17	2016-10-18		Likely Voters	550	4.12	Live Phone	Pollster	Rep
Clinton	Clinton	41.0	data-orbital-r-26340	Data Orbital (R)	2016-10-17	2016-10-18		Likely Voters	550	4.12	Live Phone	Pollster	Rep
Johnson	Johnson	5.0	data-orbital-r-26340	Data Orbital (R)	2016-10-17	2016-10-18		Likely Voters	550	4.12	Live Phone	Pollster	Rep
Stein	Other	2.0	data-orbital-r-26340	Data Orbital (R)	2016-10-17	2016-10-18		Likely Voters	550	4.12	Live Phone	Pollster	Rep
Other	Other	1.0	data-orbital-r-26340	Data Orbital (R)	2016-10-17	2016-10-18		Likely Voters	550	4.12	Live Phone	Pollster	Rep
Undecided	Undecided	8.0	data-orbital-r-26340	Data Orbital (R)	2016-10-17	2016-10-18		Likely Voters	550	4.12	Live Phone	Pollster	Rep
Refused	Undecided	2.0	data-orbital-r-26340	Data Orbital (R)	2016-10-17	2016-10-18		Likely Voters	550	4.12	Live Phone	Pollster	Rep
Donald Trump (Republican)	Trump	45.0	ipsos-reuters-26443	Ipsos/Reuters	2016-10-06	2016-10-18		Likely Voters	1538	2.8	Internet	Nonpartisan	None
Hillary Clinton (Democrat)	Clinton	38.0	ipsos-reuters-26443	Ipsos/Reuters	2016-10-06	2016-10-18		Likely Voters	1538	2.8	Internet	Nonpartisan	None
Other	Other	8.0	ipsos-reuters-26443	Ipsos/Reuters	2016-10-06	2016-10-18		Likely Voters	1538	2.8	Internet	Nonpartisan	None
Wouldn't Vote	Undecided	2.0	ipsos-reuters-26443	Ipsos/Reuters	2016-10-06	2016-10-18		Likely Voters	1538	2.8	Internet	Nonpartisan	None
Don't know/refused	Undecided	7.0	ipsos-reuters-26443	Ipsos/Reuters	2016-10-06	2016-10-18		Likely Voters	1538	2.8	Internet	Nonpartisan	None
Donald Trump (Republican)	Trump	44.0	ipsos-reuters-26443	Ipsos/Reuters	2016-10-06	2016-10-18		Likely Voters	1538	2.8	Internet	Nonpartisan	None
Hillary Clinton (Democrat)	Clinton	39.0	ipsos-reuters-26443	Ipsos/Reuters	2016-10-06	2016-10-18		Likely Voters	1538	2.8	Internet	Nonpartisan	None
Gary Johnson (Libertarian)	Johnson	6.0	ipsos-reuters-26443	Ipsos/Reuters	2016-10-06	2016-10-18		Likely Voters	1538	2.8	Internet	Nonpartisan	None
Jill Stein (Green)	Other	2.0	ipsos-reuters-26443	Ipsos/Reuters	2016-10-06	2016-10-18		Likely Voters	1538	2.8	Internet	Nonpartisan	None
Other	Other	2.0	ipsos-reuters-26443	Ipsos/Reuters	2016-10-06	2016-10-18		Likely Voters	1538	2.8	Internet	Nonpartisan	None
Wouldn't Vote	Undecided	1.0	ipsos-reuters-26443	Ipsos/Reuters	2016-10-06	2016-10-18		Likely Voters	1538	2.8	Internet	Nonpartisan	None
Don't know/refused	Undecided	5.0	ipsos-reuters-26443	Ipsos/Reuters	2016-10-06	2016-10-18		Likely Voters	1538	2.8	Internet	Nonpartisan	None
Trump	Trump	51.0	upi-cvoter-26290	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	355		Internet	Nonpartisan	None
Clinton	Clinton	44.0	upi-cvoter-26290	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	355		Internet	Nonpartisan	None
Other	Other	6.0	upi-cvoter-26290	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	355		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	47.0	washpost-surveymonkey-26238	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1028		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	46.0	washpost-surveymonkey-26238	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1028		Internet	Nonpartisan	None
No opinion	Undecided	7.0	washpost-surveymonkey-26238	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1028		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	44.0	washpost-surveymonkey-26238	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1028		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	41.0	washpost-surveymonkey-26238	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1028		Internet	Nonpartisan	None
Gary Johnson, the Libertarian	Johnson	10.0	washpost-surveymonkey-26238	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1028		Internet	Nonpartisan	None
Jill Stein, the Green Party	Other	3.0	washpost-surveymonkey-26238	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1028		Internet	Nonpartisan	None
No opinion	Undecided	2.0	washpost-surveymonkey-26238	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1028		Internet	Nonpartisan	None
Hillary Clinton	Clinton	43.0	arizona-republic-morrison-cronkite-news-26264	Arizona Republic/Morrison/Cronkite News 	2016-10-10	2016-10-15		Likely Voters	713		Live Phone	Nonpartisan	None
Donald Trump	Trump	38.0	arizona-republic-morrison-cronkite-news-26264	Arizona Republic/Morrison/Cronkite News 	2016-10-10	2016-10-15		Likely Voters	713		Live Phone	Nonpartisan	None
Gary Johnson	Johnson	7.0	arizona-republic-morrison-cronkite-news-26264	Arizona Republic/Morrison/Cronkite News 	2016-10-10	2016-10-15		Likely Voters	713		Live Phone	Nonpartisan	None
Jill Stein	Other	4.0	arizona-republic-morrison-cronkite-news-26264	Arizona Republic/Morrison/Cronkite News 	2016-10-10	2016-10-15		Likely Voters	713		Live Phone	Nonpartisan	None
Undecided	Undecided	8.0	arizona-republic-morrison-cronkite-news-26264	Arizona Republic/Morrison/Cronkite News 	2016-10-10	2016-10-15		Likely Voters	713		Live Phone	Nonpartisan	None
Hillary Clinton, Democrat	Clinton	39.0	highground-26220	HighGround	2016-10-14	2016-10-14		Likely Voters	400	4.88	Live Phone	Nonpartisan	None
Donald Trump, Republican	Trump	37.0	highground-26220	HighGround	2016-10-14	2016-10-14		Likely Voters	400	4.88	Live Phone	Nonpartisan	None
Gary Johnson, Libertarian	Johnson	8.0	highground-26220	HighGround	2016-10-14	2016-10-14		Likely Voters	400	4.88	Live Phone	Nonpartisan	None
Jill Stein, Green party	Other	3.0	highground-26220	HighGround	2016-10-14	2016-10-14		Likely Voters	400	4.88	Live Phone	Nonpartisan	None
Someone else	Other	5.0	highground-26220	HighGround	2016-10-14	2016-10-14		Likely Voters	400	4.88	Live Phone	Nonpartisan	None
Undecided	Undecided	7.0	highground-26220	HighGround	2016-10-14	2016-10-14		Likely Voters	400	4.88	Live Phone	Nonpartisan	None
Refused	Undecided	3.0	highground-26220	HighGround	2016-10-14	2016-10-14		Likely Voters	400	4.88	Live Phone	Nonpartisan	None
Clinton	Clinton	39.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	1665		Internet	Nonpartisan	None
Trump	Trump	45.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	1665		Internet	Nonpartisan	None
Don't Know/Other	Undecided	16.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	1665		Internet	Nonpartisan	None
Clinton	Clinton	43.0	data-orbital-r-26205	Data Orbital (R)	2016-10-11	2016-10-12		Likely Voters	550	4.12	Live Phone	Pollster	Rep
Trump	Trump	42.0	data-orbital-r-26205	Data Orbital (R)	2016-10-11	2016-10-12		Likely Voters	550	4.12	Live Phone	Pollster	Rep
Johnson	Johnson	5.0	data-orbital-r-26205	Data Orbital (R)	2016-10-11	2016-10-12		Likely Voters	550	4.12	Live Phone	Pollster	Rep
Undecided	Undecided	6.0	data-orbital-r-26205	Data Orbital (R)	2016-10-11	2016-10-12		Likely Voters	550	4.12	Live Phone	Pollster	Rep
Refused	Undecided	4.0	data-orbital-r-26205	Data Orbital (R)	2016-10-11	2016-10-12		Likely Voters	550	4.12	Live Phone	Pollster	Rep
Trump	Trump	50.0	upi-cvoter-26024	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	358		Internet	Nonpartisan	None
Clinton	Clinton	44.0	upi-cvoter-26024	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	358		Internet	Nonpartisan	None
Other	Other	6.0	upi-cvoter-26024	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	358		Internet	Nonpartisan	None
Trump	Trump	49.0	ipsos-reuters-26098	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	903		Internet	Nonpartisan	None
Clinton	Clinton	42.0	ipsos-reuters-26098	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	903		Internet	Nonpartisan	None
Don't Know/Other	Undecided	9.0	ipsos-reuters-26098	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	903		Internet	Nonpartisan	None
Trump	Trump	52.0	upi-cvoter-25900	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	556		Internet	Nonpartisan	None
Clinton	Clinton	42.0	upi-cvoter-25900	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	556		Internet	Nonpartisan	None
Other	Other	6.0	upi-cvoter-25900	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	556		Internet	Nonpartisan	None
Hillary Clinton	Clinton	42.0	oh-predictive-insights-r-25986	OH Predictive Insights (R)	2016-09-28	2016-09-30		Likely Voters	718	3.66	IVR/Live Phone	Pollster	Rep
Donald Trump	Trump	42.0	oh-predictive-insights-r-25986	OH Predictive Insights (R)	2016-09-28	2016-09-30		Likely Voters	718	3.66	IVR/Live Phone	Pollster	Rep
Gary Johnson	Johnson	5.0	oh-predictive-insights-r-25986	OH Predictive Insights (R)	2016-09-28	2016-09-30		Likely Voters	718	3.66	IVR/Live Phone	Pollster	Rep
Jill Stein	Other	1.0	oh-predictive-insights-r-25986	OH Predictive Insights (R)	2016-09-28	2016-09-30		Likely Voters	718	3.66	IVR/Live Phone	Pollster	Rep
Undecided	Undecided	9.0	oh-predictive-insights-r-25986	OH Predictive Insights (R)	2016-09-28	2016-09-30		Likely Voters	718	3.66	IVR/Live Phone	Pollster	Rep
Trump	Trump	46.0	ipsos-reuters-25851	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	802		Internet	Nonpartisan	None
Clinton	Clinton	44.0	ipsos-reuters-25851	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	802		Internet	Nonpartisan	None
Don't Know/Other	Undecided	10.0	ipsos-reuters-25851	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	802		Internet	Nonpartisan	None
Trump	Trump	52.0	upi-cvoter-25729	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	554		Internet	Nonpartisan	None
Clinton	Clinton	42.0	upi-cvoter-25729	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	554		Internet	Nonpartisan	None
Other	Other	7.0	upi-cvoter-25729	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	554		Internet	Nonpartisan	None
Trump	Trump	40.0	data-orbital-r-25721	Data Orbital (R)	2016-09-20	2016-09-22		Likely Voters	550	4.12	Live Phone	Pollster	Rep
Clinton	Clinton	38.0	data-orbital-r-25721	Data Orbital (R)	2016-09-20	2016-09-22		Likely Voters	550	4.12	Live Phone	Pollster	Rep
Johnson	Johnson	9.0	data-orbital-r-25721	Data Orbital (R)	2016-09-20	2016-09-22		Likely Voters	550	4.12	Live Phone	Pollster	Rep
Undecided	Undecided	11.0	data-orbital-r-25721	Data Orbital (R)	2016-09-20	2016-09-22		Likely Voters	550	4.12	Live Phone	Pollster	Rep
Refused	Undecided	3.0	data-orbital-r-25721	Data Orbital (R)	2016-09-20	2016-09-22		Likely Voters	550	4.12	Live Phone	Pollster	Rep
Trump	Trump	48.0	ipsos-reuters-25679	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	665		Internet	Nonpartisan	None
Clinton	Clinton	42.0	ipsos-reuters-25679	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	665		Internet	Nonpartisan	None
Don't Know/Other	Undecided	10.0	ipsos-reuters-25679	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	665		Internet	Nonpartisan	None
Trump	Trump	46.0	ipsos-reuters-25538	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	711		Internet	Nonpartisan	None
Clinton	Clinton	39.0	ipsos-reuters-25538	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	711		Internet	Nonpartisan	None
Don't Know/Other	Undecided	15.0	ipsos-reuters-25538	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	711		Internet	Nonpartisan	None
Donald Trump (R)	Trump	37.0	insights-west-25626	Insights West	2016-09-12	2016-09-14	As you may know, there will be a presidential election on Nov. 8. Which one of the following candidates would you be most likely to support on Election Day?	Likely Voters	484	4.5	Internet	Nonpartisan	None
Hillary Clinton (D)	Clinton	33.0	insights-west-25626	Insights West	2016-09-12	2016-09-14	As you may know, there will be a presidential election on Nov. 8. Which one of the following candidates would you be most likely to support on Election Day?	Likely Voters	484	4.5	Internet	Nonpartisan	None
Gary Johnson (L)	Johnson	8.0	insights-west-25626	Insights West	2016-09-12	2016-09-14	As you may know, there will be a presidential election on Nov. 8. Which one of the following candidates would you be most likely to support on Election Day?	Likely Voters	484	4.5	Internet	Nonpartisan	None
Jill Stein (G)	Other	1.0	insights-west-25626	Insights West	2016-09-12	2016-09-14	As you may know, there will be a presidential election on Nov. 8. Which one of the following candidates would you be most likely to support on Election Day?	Likely Voters	484	4.5	Internet	Nonpartisan	None
Some other candidate	Other	2.0	insights-west-25626	Insights West	2016-09-12	2016-09-14	As you may know, there will be a presidential election on Nov. 8. Which one of the following candidates would you be most likely to support on Election Day?	Likely Voters	484	4.5	Internet	Nonpartisan	None
Undecided	Undecided	19.0	insights-west-25626	Insights West	2016-09-12	2016-09-14	As you may know, there will be a presidential election on Nov. 8. Which one of the following candidates would you be most likely to support on Election Day?	Likely Voters	484	4.5	Internet	Nonpartisan	None
Donald Trump and Mike Pence, the Republicans	Trump	42.0	nbc-wsj-marist-25445	NBC/WSJ/Marist	2016-09-06	2016-09-08	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	649	3.8	Live Phone	Nonpartisan	None
Hillary Clinton and Tim Kaine, the Democrats	Clinton	41.0	nbc-wsj-marist-25445	NBC/WSJ/Marist	2016-09-06	2016-09-08	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	649	3.8	Live Phone	Nonpartisan	None
Neither 	Other	10.0	nbc-wsj-marist-25445	NBC/WSJ/Marist	2016-09-06	2016-09-08	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	649	3.8	Live Phone	Nonpartisan	None
Other	Other	2.0	nbc-wsj-marist-25445	NBC/WSJ/Marist	2016-09-06	2016-09-08	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	649	3.8	Live Phone	Nonpartisan	None
Undecided	Undecided	4.0	nbc-wsj-marist-25445	NBC/WSJ/Marist	2016-09-06	2016-09-08	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	649	3.8	Live Phone	Nonpartisan	None
Donald Trump, the Republican	Trump	40.0	nbc-wsj-marist-25445	NBC/WSJ/Marist	2016-09-06	2016-09-08	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	649	3.8	Live Phone	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	38.0	nbc-wsj-marist-25445	NBC/WSJ/Marist	2016-09-06	2016-09-08	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	649	3.8	Live Phone	Nonpartisan	None
Gary Johnson, the Libertarian	Johnson	12.0	nbc-wsj-marist-25445	NBC/WSJ/Marist	2016-09-06	2016-09-08	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	649	3.8	Live Phone	Nonpartisan	None
Jill Stein, the Green Party	Other	3.0	nbc-wsj-marist-25445	NBC/WSJ/Marist	2016-09-06	2016-09-08	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	649	3.8	Live Phone	Nonpartisan	None
Other	Other	1.0	nbc-wsj-marist-25445	NBC/WSJ/Marist	2016-09-06	2016-09-08	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	649	3.8	Live Phone	Nonpartisan	None
Undecided	Undecided	6.0	nbc-wsj-marist-25445	NBC/WSJ/Marist	2016-09-06	2016-09-08	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	649	3.8	Live Phone	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	46.0	washpost-surveymonkey-25351	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2026		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	45.0	washpost-surveymonkey-25351	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2026		Internet	Nonpartisan	None
No Answer	Undecided	9.0	washpost-surveymonkey-25351	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2026		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	39.0	washpost-surveymonkey-25351	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2026		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	37.0	washpost-surveymonkey-25351	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2026		Internet	Nonpartisan	None
Gary Johnson, the Libertarian	Johnson	13.0	washpost-surveymonkey-25351	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2026		Internet	Nonpartisan	None
Jill Stein, the Green Party	Other	4.0	washpost-surveymonkey-25351	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2026		Internet	Nonpartisan	None
No answer	Undecided	6.0	washpost-surveymonkey-25351	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2026		Internet	Nonpartisan	None
Hillary Clinton	Clinton	35.0	arizona-republic-morrison-cronkite-news-26257	Arizona Republic/Morrison/Cronkite News 	2016-08-17	2016-08-31		Likely Voters	704	3.3	Live Phone	Nonpartisan	None
Donald Trump	Trump	34.0	arizona-republic-morrison-cronkite-news-26257	Arizona Republic/Morrison/Cronkite News 	2016-08-17	2016-08-31		Likely Voters	704	3.3	Live Phone	Nonpartisan	None
Gary Johnson	Johnson	7.0	arizona-republic-morrison-cronkite-news-26257	Arizona Republic/Morrison/Cronkite News 	2016-08-17	2016-08-31		Likely Voters	704	3.3	Live Phone	Nonpartisan	None
Jill Stein	Other	2.0	arizona-republic-morrison-cronkite-news-26257	Arizona Republic/Morrison/Cronkite News 	2016-08-17	2016-08-31		Likely Voters	704	3.3	Live Phone	Nonpartisan	None
Undecided	Undecided	23.0	arizona-republic-morrison-cronkite-news-26257	Arizona Republic/Morrison/Cronkite News 	2016-08-17	2016-08-31		Likely Voters	704	3.3	Live Phone	Nonpartisan	None
Donald Trump	Trump	46.0	ppp-d-nelp-25314	PPP (D-NELP) 	2016-08-26	2016-08-28	The candidates for President are Democrat Hillary Clinton and Republican Donald Trump. If the election were today, who would you vote for?	Likely Voters	837	3.4	IVR/Online	Sponsor	Dem
Hillary Clinton	Clinton	43.0	ppp-d-nelp-25314	PPP (D-NELP) 	2016-08-26	2016-08-28	The candidates for President are Democrat Hillary Clinton and Republican Donald Trump. If the election were today, who would you vote for?	Likely Voters	837	3.4	IVR/Online	Sponsor	Dem
Not sure	Undecided	11.0	ppp-d-nelp-25314	PPP (D-NELP) 	2016-08-26	2016-08-28	The candidates for President are Democrat Hillary Clinton and Republican Donald Trump. If the election were today, who would you vote for?	Likely Voters	837	3.4	IVR/Online	Sponsor	Dem
Hillary Clinton	Clinton	40.0	oh-predictive-insights-r-25280	OH Predictive Insights (R)	2016-08-25	2016-08-27		Likely Voters	728	3.63	IVR/Live Phone	Pollster	Rep
Donald Trump	Trump	39.0	oh-predictive-insights-r-25280	OH Predictive Insights (R)	2016-08-25	2016-08-27		Likely Voters	728	3.63	IVR/Live Phone	Pollster	Rep
Gary Johnson	Johnson	7.0	oh-predictive-insights-r-25280	OH Predictive Insights (R)	2016-08-25	2016-08-27		Likely Voters	728	3.63	IVR/Live Phone	Pollster	Rep
Jill Stein	Other	1.0	oh-predictive-insights-r-25280	OH Predictive Insights (R)	2016-08-25	2016-08-27		Likely Voters	728	3.63	IVR/Live Phone	Pollster	Rep
Undecided	Undecided	13.0	oh-predictive-insights-r-25280	OH Predictive Insights (R)	2016-08-25	2016-08-27		Likely Voters	728	3.63	IVR/Live Phone	Pollster	Rep
Trump/Pence	Trump	49.0	cnn-25252	CNN	2016-08-18	2016-08-23	Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, and Donald Trump and Mike Pence as the Republican Party’s candidates. Who would you be more likely to vote for?	Likely Voters	809	3.5	Live Phone	Nonpartisan	None
Clinton/Kaine	Clinton	44.0	cnn-25252	CNN	2016-08-18	2016-08-23	Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, and Donald Trump and Mike Pence as the Republican Party’s candidates. Who would you be more likely to vote for?	Likely Voters	809	3.5	Live Phone	Nonpartisan	None
Other (vol.)	Other	2.0	cnn-25252	CNN	2016-08-18	2016-08-23	Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, and Donald Trump and Mike Pence as the Republican Party’s candidates. Who would you be more likely to vote for?	Likely Voters	809	3.5	Live Phone	Nonpartisan	None
Neither (vol.)	Other	5.0	cnn-25252	CNN	2016-08-18	2016-08-23	Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, and Donald Trump and Mike Pence as the Republican Party’s candidates. Who would you be more likely to vote for?	Likely Voters	809	3.5	Live Phone	Nonpartisan	None
No Opinion	Undecided	0.0	cnn-25252	CNN	2016-08-18	2016-08-23	Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, and Donald Trump and Mike Pence as the Republican Party’s candidates. Who would you be more likely to vote for?	Likely Voters	809	3.5	Live Phone	Nonpartisan	None
Trump, the Republican 	Trump	45.0	cnn-25252	CNN	2016-08-18	2016-08-23	Now suppose that the presidential candidates on the ballot in your state included Hillary Clinton as the Democratic Party’s candidate, Donald Trump as the Republican Party’s candidate, Gary Johnson as the Libertarian Party candidate, and Jill Stein as the Green Party candidate, who would you be more likely to vote for?	Likely Voters	809	3.5	Live Phone	Nonpartisan	None
Clinton, the Democrat  	Clinton	38.0	cnn-25252	CNN	2016-08-18	2016-08-23	Now suppose that the presidential candidates on the ballot in your state included Hillary Clinton as the Democratic Party’s candidate, Donald Trump as the Republican Party’s candidate, Gary Johnson as the Libertarian Party candidate, and Jill Stein as the Green Party candidate, who would you be more likely to vote for?	Likely Voters	809	3.5	Live Phone	Nonpartisan	None
Johnson, the Libertarian	Johnson	12.0	cnn-25252	CNN	2016-08-18	2016-08-23	Now suppose that the presidential candidates on the ballot in your state included Hillary Clinton as the Democratic Party’s candidate, Donald Trump as the Republican Party’s candidate, Gary Johnson as the Libertarian Party candidate, and Jill Stein as the Green Party candidate, who would you be more likely to vote for?	Likely Voters	809	3.5	Live Phone	Nonpartisan	None
Stein, the Green party candidate	Other	4.0	cnn-25252	CNN	2016-08-18	2016-08-23	Now suppose that the presidential candidates on the ballot in your state included Hillary Clinton as the Democratic Party’s candidate, Donald Trump as the Republican Party’s candidate, Gary Johnson as the Libertarian Party candidate, and Jill Stein as the Green Party candidate, who would you be more likely to vote for?	Likely Voters	809	3.5	Live Phone	Nonpartisan	None
Other (vol.)	Other	1.0	cnn-25252	CNN	2016-08-18	2016-08-23	Now suppose that the presidential candidates on the ballot in your state included Hillary Clinton as the Democratic Party’s candidate, Donald Trump as the Republican Party’s candidate, Gary Johnson as the Libertarian Party candidate, and Jill Stein as the Green Party candidate, who would you be more likely to vote for?	Likely Voters	809	3.5	Live Phone	Nonpartisan	None
Neither (vol.)	Other	1.0	cnn-25252	CNN	2016-08-18	2016-08-23	Now suppose that the presidential candidates on the ballot in your state included Hillary Clinton as the Democratic Party’s candidate, Donald Trump as the Republican Party’s candidate, Gary Johnson as the Libertarian Party candidate, and Jill Stein as the Green Party candidate, who would you be more likely to vote for?	Likely Voters	809	3.5	Live Phone	Nonpartisan	None
No Opinion 	Undecided	0.0	cnn-25252	CNN	2016-08-18	2016-08-23	Now suppose that the presidential candidates on the ballot in your state included Hillary Clinton as the Democratic Party’s candidate, Donald Trump as the Republican Party’s candidate, Gary Johnson as the Libertarian Party candidate, and Jill Stein as the Green Party candidate, who would you be more likely to vote for?	Likely Voters	809	3.5	Live Phone	Nonpartisan	None
Donald Trump	Trump	44.0	cbs-yougov-25079	CBS/YouGov	2016-08-02	2016-08-05	If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, and Donald Trump, the Republican, who would you vote for? (Voters selecting someone else in the initial question were given a choice of a selection of third party candidates)	Likely Voters	1095	4.8	Internet	Nonpartisan	None
Hillary Clinton	Clinton	42.0	cbs-yougov-25079	CBS/YouGov	2016-08-02	2016-08-05	If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, and Donald Trump, the Republican, who would you vote for? (Voters selecting someone else in the initial question were given a choice of a selection of third party candidates)	Likely Voters	1095	4.8	Internet	Nonpartisan	None
Gary Johnson	Other	5.0	cbs-yougov-25079	CBS/YouGov	2016-08-02	2016-08-05	If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, and Donald Trump, the Republican, who would you vote for? (Voters selecting someone else in the initial question were given a choice of a selection of third party candidates)	Likely Voters	1095	4.8	Internet	Nonpartisan	None
Jill Stein	Other	2.0	cbs-yougov-25079	CBS/YouGov	2016-08-02	2016-08-05	If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, and Donald Trump, the Republican, who would you vote for? (Voters selecting someone else in the initial question were given a choice of a selection of third party candidates)	Likely Voters	1095	4.8	Internet	Nonpartisan	None
Someone else	Other	2.0	cbs-yougov-25079	CBS/YouGov	2016-08-02	2016-08-05	If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, and Donald Trump, the Republican, who would you vote for? (Voters selecting someone else in the initial question were given a choice of a selection of third party candidates)	Likely Voters	1095	4.8	Internet	Nonpartisan	None
