response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
No Answer	Undecided	6.0	washpost-surveymonkey-26245	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1307		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	44.0	washpost-surveymonkey-26245	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1307		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	41.0	washpost-surveymonkey-26245	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1307		Internet	Nonpartisan	None
Gary Johnson, the Libertarian	Johnson	9.0	washpost-surveymonkey-26245	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1307		Internet	Nonpartisan	None
Jill Stein, the Green Party	Other	4.0	washpost-surveymonkey-26245	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1307		Internet	Nonpartisan	None
No answer	Undecided	2.0	washpost-surveymonkey-26245	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1307		Internet	Nonpartisan	None
Trump/Pence	Trump	48.0	cnn-26204	CNN	2016-10-10	2016-10-15	Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, Donald Trump and MikePence as the  Republican Party’s candidates, Gary Johnson and Bill Weld as Independent candidates, and Jill Stein and Ajamu Baraka as the Green Party’s candidates. Who would you be more likely to vote for?	Likely Voters	774	3.5	Live Phone	Nonpartisan	None
Clinton/Kaine	Clinton	44.0	cnn-26204	CNN	2016-10-10	2016-10-15	Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, Donald Trump and MikePence as the  Republican Party’s candidates, Gary Johnson and Bill Weld as Independent candidates, and Jill Stein and Ajamu Baraka as the Green Party’s candidates. Who would you be more likely to vote for?	Likely Voters	774	3.5	Live Phone	Nonpartisan	None
Johnson/Weld	Johnson	4.0	cnn-26204	CNN	2016-10-10	2016-10-15	Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, Donald Trump and MikePence as the  Republican Party’s candidates, Gary Johnson and Bill Weld as Independent candidates, and Jill Stein and Ajamu Baraka as the Green Party’s candidates. Who would you be more likely to vote for?	Likely Voters	774	3.5	Live Phone	Nonpartisan	None
Stein/Baraka	Other	2.0	cnn-26204	CNN	2016-10-10	2016-10-15	Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, Donald Trump and MikePence as the  Republican Party’s candidates, Gary Johnson and Bill Weld as Independent candidates, and Jill Stein and Ajamu Baraka as the Green Party’s candidates. Who would you be more likely to vote for?	Likely Voters	774	3.5	Live Phone	Nonpartisan	None
None (vol.)	Other	1.0	cnn-26204	CNN	2016-10-10	2016-10-15	Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, Donald Trump and MikePence as the  Republican Party’s candidates, Gary Johnson and Bill Weld as Independent candidates, and Jill Stein and Ajamu Baraka as the Green Party’s candidates. Who would you be more likely to vote for?	Likely Voters	774	3.5	Live Phone	Nonpartisan	None
Other (vol.)	Other	0.0	cnn-26204	CNN	2016-10-10	2016-10-15	Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, Donald Trump and MikePence as the  Republican Party’s candidates, Gary Johnson and Bill Weld as Independent candidates, and Jill Stein and Ajamu Baraka as the Green Party’s candidates. Who would you be more likely to vote for?	Likely Voters	774	3.5	Live Phone	Nonpartisan	None
No opinion	Undecided	0.0	cnn-26204	CNN	2016-10-10	2016-10-15	Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, Donald Trump and MikePence as the  Republican Party’s candidates, Gary Johnson and Bill Weld as Independent candidates, and Jill Stein and Ajamu Baraka as the Green Party’s candidates. Who would you be more likely to vote for?	Likely Voters	774	3.5	Live Phone	Nonpartisan	None
Trump	Trump	50.0	cnn-26204	CNN	2016-10-10	2016-10-15	Now suppose that the presidential candidates on the ballot in your state included only Hillary Clinton as the Democratic Party’s candidate and Donald Trump as the Republican Party’s candidate, who would you be more likely to vote for?	Likely Voters	774	3.5	Live Phone	Nonpartisan	None
Clinton	Clinton	47.0	cnn-26204	CNN	2016-10-10	2016-10-15	Now suppose that the presidential candidates on the ballot in your state included only Hillary Clinton as the Democratic Party’s candidate and Donald Trump as the Republican Party’s candidate, who would you be more likely to vote for?	Likely Voters	774	3.5	Live Phone	Nonpartisan	None
Other (vol.)	Other	1.0	cnn-26204	CNN	2016-10-10	2016-10-15	Now suppose that the presidential candidates on the ballot in your state included only Hillary Clinton as the Democratic Party’s candidate and Donald Trump as the Republican Party’s candidate, who would you be more likely to vote for?	Likely Voters	774	3.5	Live Phone	Nonpartisan	None
Neither (vol.)	Other	3.0	cnn-26204	CNN	2016-10-10	2016-10-15	Now suppose that the presidential candidates on the ballot in your state included only Hillary Clinton as the Democratic Party’s candidate and Donald Trump as the Republican Party’s candidate, who would you be more likely to vote for?	Likely Voters	774	3.5	Live Phone	Nonpartisan	None
No opinion	Undecided	0.0	cnn-26204	CNN	2016-10-10	2016-10-15	Now suppose that the presidential candidates on the ballot in your state included only Hillary Clinton as the Democratic Party’s candidate and Donald Trump as the Republican Party’s candidate, who would you be more likely to vote for?	Likely Voters	774	3.5	Live Phone	Nonpartisan	None
Clinton	Clinton	42.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	2192		Internet	Nonpartisan	None
Trump	Trump	43.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	2192		Internet	Nonpartisan	None
Don't Know/Other	Undecided	15.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	2192		Internet	Nonpartisan	None
Hillary Clinton and Tim Kaine, the Democrats	Clinton	45.0	nbc-wsj-marist-26168	NBC/WSJ/Marist	2016-10-10	2016-10-12	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	724	3.6	Live Phone	Nonpartisan	None
Donald Trump and Mike Pence, the Republicans	Trump	45.0	nbc-wsj-marist-26168	NBC/WSJ/Marist	2016-10-10	2016-10-12	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	724	3.6	Live Phone	Nonpartisan	None
Neither	Other	7.0	nbc-wsj-marist-26168	NBC/WSJ/Marist	2016-10-10	2016-10-12	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	724	3.6	Live Phone	Nonpartisan	None
Other	Other	1.0	nbc-wsj-marist-26168	NBC/WSJ/Marist	2016-10-10	2016-10-12	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	724	3.6	Live Phone	Nonpartisan	None
Undecided	Undecided	3.0	nbc-wsj-marist-26168	NBC/WSJ/Marist	2016-10-10	2016-10-12	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	724	3.6	Live Phone	Nonpartisan	None
Donald Trump, the Republican	Trump	42.0	nbc-wsj-marist-26168	NBC/WSJ/Marist	2016-10-10	2016-10-12	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	724	3.6	Live Phone	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	41.0	nbc-wsj-marist-26168	NBC/WSJ/Marist	2016-10-10	2016-10-12	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	724	3.6	Live Phone	Nonpartisan	None
Gary Johnson, the Libertarian	Johnson	9.0	nbc-wsj-marist-26168	NBC/WSJ/Marist	2016-10-10	2016-10-12	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	724	3.6	Live Phone	Nonpartisan	None
Jill Stein, of the Green Party	Other	4.0	nbc-wsj-marist-26168	NBC/WSJ/Marist	2016-10-10	2016-10-12	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	724	3.6	Live Phone	Nonpartisan	None
Other	Other	1.0	nbc-wsj-marist-26168	NBC/WSJ/Marist	2016-10-10	2016-10-12	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	724	3.6	Live Phone	Nonpartisan	None
Undecided	Undecided	3.0	nbc-wsj-marist-26168	NBC/WSJ/Marist	2016-10-10	2016-10-12	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	724	3.6	Live Phone	Nonpartisan	None
Hillary Clinton (Democrat)	Clinton	44.0	ipsos-reuters-26658	Ipsos/Reuters	2016-10-06	2016-10-12	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters	1200	3.2	Internet	Nonpartisan	None
Donald Trump (Republican)	Trump	41.0	ipsos-reuters-26658	Ipsos/Reuters	2016-10-06	2016-10-12	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters	1200	3.2	Internet	Nonpartisan	None
Other	Other	8.0	ipsos-reuters-26658	Ipsos/Reuters	2016-10-06	2016-10-12	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters	1200	3.2	Internet	Nonpartisan	None
Wouldn't Vote	Undecided	1.0	ipsos-reuters-26658	Ipsos/Reuters	2016-10-06	2016-10-12	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters	1200	3.2	Internet	Nonpartisan	None
Don't know/refused	Undecided	6.0	ipsos-reuters-26658	Ipsos/Reuters	2016-10-06	2016-10-12	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters	1200	3.2	Internet	Nonpartisan	None
Hillary Clinton (Democrat)	Clinton	43.0	ipsos-reuters-26658	Ipsos/Reuters	2016-10-06	2016-10-12	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters	1200	3.2	Internet	Nonpartisan	None
Donald Trump (Republican)	Trump	39.0	ipsos-reuters-26658	Ipsos/Reuters	2016-10-06	2016-10-12	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters	1200	3.2	Internet	Nonpartisan	None
Gary Johnson (Libertarian)	Johnson	8.0	ipsos-reuters-26658	Ipsos/Reuters	2016-10-06	2016-10-12	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters	1200	3.2	Internet	Nonpartisan	None
Jill Stein (Green)	Other	2.0	ipsos-reuters-26658	Ipsos/Reuters	2016-10-06	2016-10-12	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters	1200	3.2	Internet	Nonpartisan	None
Other	Other	2.0	ipsos-reuters-26658	Ipsos/Reuters	2016-10-06	2016-10-12	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters	1200	3.2	Internet	Nonpartisan	None
Wouldn't Vote	Undecided	1.0	ipsos-reuters-26658	Ipsos/Reuters	2016-10-06	2016-10-12	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters	1200	3.2	Internet	Nonpartisan	None
Don't know/Refused	Undecided	5.0	ipsos-reuters-26658	Ipsos/Reuters	2016-10-06	2016-10-12	If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?	Likely Voters	1200	3.2	Internet	Nonpartisan	None
Hillary Clinton, Democrat	Clinton	48.0	baldwin-wallace-university-26139	Baldwin Wallace University	2016-10-09	2016-10-11		Likely Voters	1152	3.0	Internet	Nonpartisan	None
Donald Trump, Republican	Trump	38.0	baldwin-wallace-university-26139	Baldwin Wallace University	2016-10-09	2016-10-11		Likely Voters	1152	3.0	Internet	Nonpartisan	None
Unsure	Undecided	14.0	baldwin-wallace-university-26139	Baldwin Wallace University	2016-10-09	2016-10-11		Likely Voters	1152	3.0	Internet	Nonpartisan	None
Hillary Clinton	Clinton	43.0	baldwin-wallace-university-26139	Baldwin Wallace University	2016-10-09	2016-10-11		Likely Voters	1152	3.0	Internet	Nonpartisan	None
Donald Trump	Trump	34.0	baldwin-wallace-university-26139	Baldwin Wallace University	2016-10-09	2016-10-11		Likely Voters	1152	3.0	Internet	Nonpartisan	None
Gary Johnson	Johnson	10.0	baldwin-wallace-university-26139	Baldwin Wallace University	2016-10-09	2016-10-11		Likely Voters	1152	3.0	Internet	Nonpartisan	None
Jill Stein	Other	3.0	baldwin-wallace-university-26139	Baldwin Wallace University	2016-10-09	2016-10-11		Likely Voters	1152	3.0	Internet	Nonpartisan	None
Unsure	Undecided	10.0	baldwin-wallace-university-26139	Baldwin Wallace University	2016-10-09	2016-10-11		Likely Voters	1152	3.0	Internet	Nonpartisan	None
Clinton	Clinton	44.0	lucid-the-times-picayune-26376	Lucid/The Times-Picayune	2016-10-07	2016-10-10		Likely Voters	1304		Internet	Nonpartisan	None
Trump	Trump	39.0	lucid-the-times-picayune-26376	Lucid/The Times-Picayune	2016-10-07	2016-10-10		Likely Voters	1304		Internet	Nonpartisan	None
Johnson	Johnson	7.0	lucid-the-times-picayune-26376	Lucid/The Times-Picayune	2016-10-07	2016-10-10		Likely Voters	1304		Internet	Nonpartisan	None
Stein	Other	2.0	lucid-the-times-picayune-26376	Lucid/The Times-Picayune	2016-10-07	2016-10-10		Likely Voters	1304		Internet	Nonpartisan	None
Undecided	Undecided	9.0	lucid-the-times-picayune-26376	Lucid/The Times-Picayune	2016-10-07	2016-10-10		Likely Voters	1304		Internet	Nonpartisan	None
Clinton	Clinton	50.0	upi-cvoter-26060	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	341		Internet	Nonpartisan	None
Trump	Trump	46.0	upi-cvoter-26060	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	341		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26060	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	341		Internet	Nonpartisan	None
Hillary Clinton	Clinton	46.0	cbs-yougov-26014	CBS/YouGov	2016-10-05	2016-10-07		Likely Voters	997	3.9	Internet	Nonpartisan	None
Donald Trump	Trump	42.0	cbs-yougov-26014	CBS/YouGov	2016-10-05	2016-10-07		Likely Voters	997	3.9	Internet	Nonpartisan	None
Gary Johnson	Johnson	5.0	cbs-yougov-26014	CBS/YouGov	2016-10-05	2016-10-07		Likely Voters	997	3.9	Internet	Nonpartisan	None
Jill Stein	Other	2.0	cbs-yougov-26014	CBS/YouGov	2016-10-05	2016-10-07		Likely Voters	997	3.9	Internet	Nonpartisan	None
Someone else	Other	2.0	cbs-yougov-26014	CBS/YouGov	2016-10-05	2016-10-07		Likely Voters	997	3.9	Internet	Nonpartisan	None
Not sure	Undecided	3.0	cbs-yougov-26014	CBS/YouGov	2016-10-05	2016-10-07		Likely Voters	997	3.9	Internet	Nonpartisan	None
Probably won’t vote	Undecided	0.0	cbs-yougov-26014	CBS/YouGov	2016-10-05	2016-10-07		Likely Voters	997	3.9	Internet	Nonpartisan	None
Hillary Clinton	Clinton	44.0	ppp-d-25989	PPP (D)	2016-10-05	2016-10-06	The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?	Likely Voters	782	3.5	IVR/Online	Pollster	Dem
Donald Trump	Trump	43.0	ppp-d-25989	PPP (D)	2016-10-05	2016-10-06	The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?	Likely Voters	782	3.5	IVR/Online	Pollster	Dem
Gary Johnson	Johnson	5.0	ppp-d-25989	PPP (D)	2016-10-05	2016-10-06	The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?	Likely Voters	782	3.5	IVR/Online	Pollster	Dem
Jill Stein	Other	2.0	ppp-d-25989	PPP (D)	2016-10-05	2016-10-06	The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?	Likely Voters	782	3.5	IVR/Online	Pollster	Dem
Undecided	Undecided	6.0	ppp-d-25989	PPP (D)	2016-10-05	2016-10-06	The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?	Likely Voters	782	3.5	IVR/Online	Pollster	Dem
Hillary Clinton	Clinton	48.0	ppp-d-25989	PPP (D)	2016-10-05	2016-10-06	If you had to choose between just Democrat Hillary Clinton and Republican Donald Trump, who would you vote for?	Likely Voters	782	3.5	IVR/Online	Pollster	Dem
Donald Trump	Trump	47.0	ppp-d-25989	PPP (D)	2016-10-05	2016-10-06	If you had to choose between just Democrat Hillary Clinton and Republican Donald Trump, who would you vote for?	Likely Voters	782	3.5	IVR/Online	Pollster	Dem
Not sure	Undecided	4.0	ppp-d-25989	PPP (D)	2016-10-05	2016-10-06	If you had to choose between just Democrat Hillary Clinton and Republican Donald Trump, who would you vote for?	Likely Voters	782	3.5	IVR/Online	Pollster	Dem
Hillary Clinton	Clinton	43.0	targetsmart-william-mary-26010	TargetSmart/William & Mary	2016-10-03	2016-10-06		Likely Voters	812		Live Phone/Online	Nonpartisan	None
Donald Trump	Trump	40.0	targetsmart-william-mary-26010	TargetSmart/William & Mary	2016-10-03	2016-10-06		Likely Voters	812		Live Phone/Online	Nonpartisan	None
Gary Johnson	Johnson	8.0	targetsmart-william-mary-26010	TargetSmart/William & Mary	2016-10-03	2016-10-06		Likely Voters	812		Live Phone/Online	Nonpartisan	None
Jill Stein	Other	2.0	targetsmart-william-mary-26010	TargetSmart/William & Mary	2016-10-03	2016-10-06		Likely Voters	812		Live Phone/Online	Nonpartisan	None
Other candidate (vol)	Other	1.0	targetsmart-william-mary-26010	TargetSmart/William & Mary	2016-10-03	2016-10-06		Likely Voters	812		Live Phone/Online	Nonpartisan	None
Undecided (vol)	Undecided	3.0	targetsmart-william-mary-26010	TargetSmart/William & Mary	2016-10-03	2016-10-06		Likely Voters	812		Live Phone/Online	Nonpartisan	None
Would not vote (vol)	Undecided	2.0	targetsmart-william-mary-26010	TargetSmart/William & Mary	2016-10-03	2016-10-06		Likely Voters	812		Live Phone/Online	Nonpartisan	None
Hillary Clinton	Clinton	46.0	targetsmart-william-mary-26010	TargetSmart/William & Mary	2016-10-03	2016-10-06		Likely Voters	812		Live Phone/Online	Nonpartisan	None
Donald Trump	Trump	43.0	targetsmart-william-mary-26010	TargetSmart/William & Mary	2016-10-03	2016-10-06		Likely Voters	812		Live Phone/Online	Nonpartisan	None
Undecided (vol)	Undecided	4.0	targetsmart-william-mary-26010	TargetSmart/William & Mary	2016-10-03	2016-10-06		Likely Voters	812		Live Phone/Online	Nonpartisan	None
Would not vote (vol)	Undecided	7.0	targetsmart-william-mary-26010	TargetSmart/William & Mary	2016-10-03	2016-10-06		Likely Voters	812		Live Phone/Online	Nonpartisan	None
Clinton	Clinton	46.0	ipsos-reuters-26126	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	822		Internet	Nonpartisan	None
Trump	Trump	43.0	ipsos-reuters-26126	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	822		Internet	Nonpartisan	None
Don't Know/Other	Undecided	11.0	ipsos-reuters-26126	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	822		Internet	Nonpartisan	None
Hillary Clinton	Clinton	44.0	monmouth-university-25969	Monmouth University	2016-10-01	2016-10-04	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the independent Libertarian, or Jill Stein of the Green Party?	Likely Voters	405	4.9	Live Phone	Nonpartisan	None
Donald Trump	Trump	42.0	monmouth-university-25969	Monmouth University	2016-10-01	2016-10-04	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the independent Libertarian, or Jill Stein of the Green Party?	Likely Voters	405	4.9	Live Phone	Nonpartisan	None
Gary Johnson	Johnson	5.0	monmouth-university-25969	Monmouth University	2016-10-01	2016-10-04	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the independent Libertarian, or Jill Stein of the Green Party?	Likely Voters	405	4.9	Live Phone	Nonpartisan	None
Jill Stein	Other	1.0	monmouth-university-25969	Monmouth University	2016-10-01	2016-10-04	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the independent Libertarian, or Jill Stein of the Green Party?	Likely Voters	405	4.9	Live Phone	Nonpartisan	None
(VOL) Other candidate	Other	1.0	monmouth-university-25969	Monmouth University	2016-10-01	2016-10-04	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the independent Libertarian, or Jill Stein of the Green Party?	Likely Voters	405	4.9	Live Phone	Nonpartisan	None
(VOL) Undecided	Undecided	6.0	monmouth-university-25969	Monmouth University	2016-10-01	2016-10-04	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the independent Libertarian, or Jill Stein of the Green Party?	Likely Voters	405	4.9	Live Phone	Nonpartisan	None
Clinton	Clinton	44.0	anzalone-d-ohio-education-association-25985	Anzalone (D-Ohio Education Association)	2016-09-27	2016-10-02	If the election for President were held today and the candidates were-- Hillary Clinton, a Democrat, Donald Trump, a Republican, Gary Johnson of the Libertarian Party, or Jill Stein of the Green Party, for whom would you vote?	Likely Voters	800	3.46	Live Phone	Sponsor	Dem
Trump	Trump	42.0	anzalone-d-ohio-education-association-25985	Anzalone (D-Ohio Education Association)	2016-09-27	2016-10-02	If the election for President were held today and the candidates were-- Hillary Clinton, a Democrat, Donald Trump, a Republican, Gary Johnson of the Libertarian Party, or Jill Stein of the Green Party, for whom would you vote?	Likely Voters	800	3.46	Live Phone	Sponsor	Dem
Johnson	Johnson	8.0	anzalone-d-ohio-education-association-25985	Anzalone (D-Ohio Education Association)	2016-09-27	2016-10-02	If the election for President were held today and the candidates were-- Hillary Clinton, a Democrat, Donald Trump, a Republican, Gary Johnson of the Libertarian Party, or Jill Stein of the Green Party, for whom would you vote?	Likely Voters	800	3.46	Live Phone	Sponsor	Dem
Stein	Other	1.0	anzalone-d-ohio-education-association-25985	Anzalone (D-Ohio Education Association)	2016-09-27	2016-10-02	If the election for President were held today and the candidates were-- Hillary Clinton, a Democrat, Donald Trump, a Republican, Gary Johnson of the Libertarian Party, or Jill Stein of the Green Party, for whom would you vote?	Likely Voters	800	3.46	Live Phone	Sponsor	Dem
Other (vol)	Other	0.0	anzalone-d-ohio-education-association-25985	Anzalone (D-Ohio Education Association)	2016-09-27	2016-10-02	If the election for President were held today and the candidates were-- Hillary Clinton, a Democrat, Donald Trump, a Republican, Gary Johnson of the Libertarian Party, or Jill Stein of the Green Party, for whom would you vote?	Likely Voters	800	3.46	Live Phone	Sponsor	Dem
Neither/None (vol)	Undecided	2.0	anzalone-d-ohio-education-association-25985	Anzalone (D-Ohio Education Association)	2016-09-27	2016-10-02	If the election for President were held today and the candidates were-- Hillary Clinton, a Democrat, Donald Trump, a Republican, Gary Johnson of the Libertarian Party, or Jill Stein of the Green Party, for whom would you vote?	Likely Voters	800	3.46	Live Phone	Sponsor	Dem
Undecided (vol)	Undecided	4.0	anzalone-d-ohio-education-association-25985	Anzalone (D-Ohio Education Association)	2016-09-27	2016-10-02	If the election for President were held today and the candidates were-- Hillary Clinton, a Democrat, Donald Trump, a Republican, Gary Johnson of the Libertarian Party, or Jill Stein of the Green Party, for whom would you vote?	Likely Voters	800	3.46	Live Phone	Sponsor	Dem
Clinton	Clinton	46.0	anzalone-d-ohio-education-association-25985	Anzalone (D-Ohio Education Association)	2016-09-27	2016-10-02		Likely Voters	800	3.46	Live Phone	Sponsor	Dem
Trump	Trump	44.0	anzalone-d-ohio-education-association-25985	Anzalone (D-Ohio Education Association)	2016-09-27	2016-10-02		Likely Voters	800	3.46	Live Phone	Sponsor	Dem
Neither (vol)	Other	5.0	anzalone-d-ohio-education-association-25985	Anzalone (D-Ohio Education Association)	2016-09-27	2016-10-02		Likely Voters	800	3.46	Live Phone	Sponsor	Dem
Other (vol)	Other	0.0	anzalone-d-ohio-education-association-25985	Anzalone (D-Ohio Education Association)	2016-09-27	2016-10-02		Likely Voters	800	3.46	Live Phone	Sponsor	Dem
Undecided (vol)	Undecided	5.0	anzalone-d-ohio-education-association-25985	Anzalone (D-Ohio Education Association)	2016-09-27	2016-10-02		Likely Voters	800	3.46	Live Phone	Sponsor	Dem
Trump and Pence	Trump	47.0	quinnipiac-25843	Quinnipiac	2016-09-27	2016-10-02	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	497	4.4	Live Phone	Nonpartisan	None
Clinton and Kaine	Clinton	42.0	quinnipiac-25843	Quinnipiac	2016-09-27	2016-10-02	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	497	4.4	Live Phone	Nonpartisan	None
Johnson and Weld	Johnson	6.0	quinnipiac-25843	Quinnipiac	2016-09-27	2016-10-02	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	497	4.4	Live Phone	Nonpartisan	None
Stein and Baraka	Other	1.0	quinnipiac-25843	Quinnipiac	2016-09-27	2016-10-02	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	497	4.4	Live Phone	Nonpartisan	None
SMONE ELSE(VOL) 	Other	0.0	quinnipiac-25843	Quinnipiac	2016-09-27	2016-10-02	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	497	4.4	Live Phone	Nonpartisan	None
DK/NA	Undecided	4.0	quinnipiac-25843	Quinnipiac	2016-09-27	2016-10-02	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	497	4.4	Live Phone	Nonpartisan	None
Trump and Pence	Trump	49.0	quinnipiac-25843	Quinnipiac	2016-09-27	2016-10-02	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters	497	4.4	Live Phone	Nonpartisan	None
Clinton and Kaine	Clinton	46.0	quinnipiac-25843	Quinnipiac	2016-09-27	2016-10-02	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters	497	4.4	Live Phone	Nonpartisan	None
SMONE ELSE(VOL) 	Other	1.0	quinnipiac-25843	Quinnipiac	2016-09-27	2016-10-02	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters	497	4.4	Live Phone	Nonpartisan	None
DK/NA	Undecided	4.0	quinnipiac-25843	Quinnipiac	2016-09-27	2016-10-02	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters	497	4.4	Live Phone	Nonpartisan	None
