response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
Donald Trump	Trump	40.0	clout-research-r-24981	Clout Research (R)	2016-07-09	2016-07-13	If you were voting today in the election for President of the United States, and the candidates were Democrat Hillary Clinton and Republican Donald Trump, Libertarian Gary Johnson, and Pacific Green Party candidate Jill Stein for whom would you vote?	Likely Voters	701	3.7	Live Phone	Pollster	Rep
Gary Johnson	Johnson	6.0	clout-research-r-24981	Clout Research (R)	2016-07-09	2016-07-13	If you were voting today in the election for President of the United States, and the candidates were Democrat Hillary Clinton and Republican Donald Trump, Libertarian Gary Johnson, and Pacific Green Party candidate Jill Stein for whom would you vote?	Likely Voters	701	3.7	Live Phone	Pollster	Rep
Jill Stein	Other	3.0	clout-research-r-24981	Clout Research (R)	2016-07-09	2016-07-13	If you were voting today in the election for President of the United States, and the candidates were Democrat Hillary Clinton and Republican Donald Trump, Libertarian Gary Johnson, and Pacific Green Party candidate Jill Stein for whom would you vote?	Likely Voters	701	3.7	Live Phone	Pollster	Rep
Not sure	Undecided	8.0	clout-research-r-24981	Clout Research (R)	2016-07-09	2016-07-13	If you were voting today in the election for President of the United States, and the candidates were Democrat Hillary Clinton and Republican Donald Trump, Libertarian Gary Johnson, and Pacific Green Party candidate Jill Stein for whom would you vote?	Likely Voters	701	3.7	Live Phone	Pollster	Rep
Clinton	Clinton	46.0	icitizen-24858	ICITIZEN	2016-06-23	2016-06-27		Registered Voters	555		Internet	Nonpartisan	None
Lean/Undecided	Undecided	22.0	icitizen-24858	ICITIZEN	2016-06-23	2016-06-27		Registered Voters	555		Internet	Nonpartisan	None
Trump	Trump	32.0	icitizen-24858	ICITIZEN	2016-06-23	2016-06-27		Registered Voters	555		Internet	Nonpartisan	None
Clinton	Clinton	42.0	clout-research-r-24571	Clout Research (R)	2016-05-10	2016-05-13		Likely Voters	657	3.82	Live Phone	Pollster	Rep
Trump	Trump	44.0	clout-research-r-24571	Clout Research (R)	2016-05-10	2016-05-13		Likely Voters	657	3.82	Live Phone	Pollster	Rep
Undecided	Undecided	13.0	clout-research-r-24571	Clout Research (R)	2016-05-10	2016-05-13		Likely Voters	657	3.82	Live Phone	Pollster	Rep
Clinton	Clinton	43.0	dhm-research-oregon-public-broadcasting-fox-12-24481	DHM Research/Oregon Public Broadcasting/Fox 12	2016-05-06	2016-05-09		Likely Voters	901	3.3	Live Phone	Nonpartisan	None
Other	Other	11.0	dhm-research-oregon-public-broadcasting-fox-12-24481	DHM Research/Oregon Public Broadcasting/Fox 12	2016-05-06	2016-05-09		Likely Voters	901	3.3	Live Phone	Nonpartisan	None
Trump	Trump	32.0	dhm-research-oregon-public-broadcasting-fox-12-24481	DHM Research/Oregon Public Broadcasting/Fox 12	2016-05-06	2016-05-09		Likely Voters	901	3.3	Live Phone	Nonpartisan	None
Undecided	Undecided	11.0	dhm-research-oregon-public-broadcasting-fox-12-24481	DHM Research/Oregon Public Broadcasting/Fox 12	2016-05-06	2016-05-09		Likely Voters	901	3.3	Live Phone	Nonpartisan	None
Wouldn't Vote	Undecided	4.0	dhm-research-oregon-public-broadcasting-fox-12-24481	DHM Research/Oregon Public Broadcasting/Fox 12	2016-05-06	2016-05-09		Likely Voters	901	3.3	Live Phone	Nonpartisan	None
