response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
Hillary Clinton	Clinton	42.0	ppp-d-protect-missouri-families-25196	PPP (D-Protect Missouri Families)	2016-08-08	2016-08-09	The candidates for President are Democrat Hillary Clinton and Republican Donald Trump. If the election was today, who would you vote for?	Likely Voters	947		IVR/Online	Sponsor	Dem
Not sure	Undecided	13.0	ppp-d-protect-missouri-families-25196	PPP (D-Protect Missouri Families)	2016-08-08	2016-08-09	The candidates for President are Democrat Hillary Clinton and Republican Donald Trump. If the election was today, who would you vote for?	Likely Voters	947		IVR/Online	Sponsor	Dem
Hillary Clinton, the Democrat	Clinton	41.0	mason-dixon-24994	Mason-Dixon	2016-07-23	2016-07-24	If the 2016 general election for president were held today, which one of the following candidates would get your vote: - Hillary Clinton, the Democrat - Donald Trump, the Republican - Gary Johnson, the Libertarian - Jill Stein, the Green party candidate	Likely Voters	625	4.0	Live Phone	Nonpartisan	None
Donald Trump, the Republican	Trump	40.0	mason-dixon-24994	Mason-Dixon	2016-07-23	2016-07-24	If the 2016 general election for president were held today, which one of the following candidates would get your vote: - Hillary Clinton, the Democrat - Donald Trump, the Republican - Gary Johnson, the Libertarian - Jill Stein, the Green party candidate	Likely Voters	625	4.0	Live Phone	Nonpartisan	None
Gary Johnson, the Libertarian	Other	9.0	mason-dixon-24994	Mason-Dixon	2016-07-23	2016-07-24	If the 2016 general election for president were held today, which one of the following candidates would get your vote: - Hillary Clinton, the Democrat - Donald Trump, the Republican - Gary Johnson, the Libertarian - Jill Stein, the Green party candidate	Likely Voters	625	4.0	Live Phone	Nonpartisan	None
Jill Stein, of the Green Party	Other	1.0	mason-dixon-24994	Mason-Dixon	2016-07-23	2016-07-24	If the 2016 general election for president were held today, which one of the following candidates would get your vote: - Hillary Clinton, the Democrat - Donald Trump, the Republican - Gary Johnson, the Libertarian - Jill Stein, the Green party candidate	Likely Voters	625	4.0	Live Phone	Nonpartisan	None
Undecided	Undecided	9.0	mason-dixon-24994	Mason-Dixon	2016-07-23	2016-07-24	If the 2016 general election for president were held today, which one of the following candidates would get your vote: - Hillary Clinton, the Democrat - Donald Trump, the Republican - Gary Johnson, the Libertarian - Jill Stein, the Green party candidate	Likely Voters	625	4.0	Live Phone	Nonpartisan	None
Donald Trump (R)	Trump	47.0	surveyusa-ksdk-24977	SurveyUSA/KSDK	2016-07-20	2016-07-24	If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for? Republican Donald Trump? Democrat Hillary Clinton? Or Libertarian Gary Johnson?	Likely Voters	1943	2.3	Mixed	Nonpartisan	None
Hillary Clinton (D)	Clinton	37.0	surveyusa-ksdk-24977	SurveyUSA/KSDK	2016-07-20	2016-07-24	If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for? Republican Donald Trump? Democrat Hillary Clinton? Or Libertarian Gary Johnson?	Likely Voters	1943	2.3	Mixed	Nonpartisan	None
Gary Johnson (L)	Other	8.0	surveyusa-ksdk-24977	SurveyUSA/KSDK	2016-07-20	2016-07-24	If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for? Republican Donald Trump? Democrat Hillary Clinton? Or Libertarian Gary Johnson?	Likely Voters	1943	2.3	Mixed	Nonpartisan	None
Undecided	Undecided	7.0	surveyusa-ksdk-24977	SurveyUSA/KSDK	2016-07-20	2016-07-24	If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for? Republican Donald Trump? Democrat Hillary Clinton? Or Libertarian Gary Johnson?	Likely Voters	1943	2.3	Mixed	Nonpartisan	None
Donald Trump	Trump	46.0	ppp-d-24901	PPP (D)	2016-07-11	2016-07-12	The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?	Likely Voters	959	3.2	IVR/Online	Pollster	Dem
Hillary Clinton	Clinton	36.0	ppp-d-24901	PPP (D)	2016-07-11	2016-07-12	The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?	Likely Voters	959	3.2	IVR/Online	Pollster	Dem
Gary Johnson	Other	7.0	ppp-d-24901	PPP (D)	2016-07-11	2016-07-12	The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?	Likely Voters	959	3.2	IVR/Online	Pollster	Dem
Jill Stein	Other	1.0	ppp-d-24901	PPP (D)	2016-07-11	2016-07-12	The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?	Likely Voters	959	3.2	IVR/Online	Pollster	Dem
Undecided	Undecided	10.0	ppp-d-24901	PPP (D)	2016-07-11	2016-07-12	The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?	Likely Voters	959	3.2	IVR/Online	Pollster	Dem
Donald Trump	Trump	50.0	ppp-d-24901	PPP (D)	2016-07-11	2016-07-12	If you had to choose between just Democrat Hillary Clinton and Republican Donald Trump, who would you vote for?	Likely Voters	959	3.2	IVR/Online	Pollster	Dem
Hillary Clinton	Clinton	40.0	ppp-d-24901	PPP (D)	2016-07-11	2016-07-12	If you had to choose between just Democrat Hillary Clinton and Republican Donald Trump, who would you vote for?	Likely Voters	959	3.2	IVR/Online	Pollster	Dem
Not sure	Undecided	10.0	ppp-d-24901	PPP (D)	2016-07-11	2016-07-12	If you had to choose between just Democrat Hillary Clinton and Republican Donald Trump, who would you vote for?	Likely Voters	959	3.2	IVR/Online	Pollster	Dem
Clinton	Clinton	42.0	dfm-research-d-united-transportation-union-24188	DFM Research (D-United Transportation Union)	2016-03-17	2016-03-24		Likely Voters	674	3.8	Live Phone	Sponsor	Dem
Other	Other	8.0	dfm-research-d-united-transportation-union-24188	DFM Research (D-United Transportation Union)	2016-03-17	2016-03-24		Likely Voters	674	3.8	Live Phone	Sponsor	Dem
Trump	Trump	40.0	dfm-research-d-united-transportation-union-24188	DFM Research (D-United Transportation Union)	2016-03-17	2016-03-24		Likely Voters	674	3.8	Live Phone	Sponsor	Dem
Undecided	Undecided	11.0	dfm-research-d-united-transportation-union-24188	DFM Research (D-United Transportation Union)	2016-03-17	2016-03-24		Likely Voters	674	3.8	Live Phone	Sponsor	Dem
Clinton	Clinton	38.0	fort-hays-state-university-24056	Fort Hays State University	2016-03-03	2016-03-10		Adults	475	4.6	Live Phone	Nonpartisan	None
Don't Know	Undecided	19.0	fort-hays-state-university-24056	Fort Hays State University	2016-03-03	2016-03-10		Adults	475	4.6	Live Phone	Nonpartisan	None
Trump	Trump	43.0	fort-hays-state-university-24056	Fort Hays State University	2016-03-03	2016-03-10		Adults	475	4.6	Live Phone	Nonpartisan	None
Clinton	Clinton	39.0	ppp-d-22555	PPP (D)	2015-08-07	2015-08-09		Likely Voters	859	3.3	Automated Phone	Pollster	Dem
Trump	Trump	48.0	ppp-d-22555	PPP (D)	2015-08-07	2015-08-09		Likely Voters	859	3.3	Automated Phone	Pollster	Dem
Undecided	Undecided	13.0	ppp-d-22555	PPP (D)	2015-08-07	2015-08-09		Likely Voters	859	3.3	Automated Phone	Pollster	Dem
